"Можно ли водителю грузового автомобиля Б начать обгон?<br><img src=""https://s.drom.ru/i24232/pdd/tickets/2016/1554182401.jpg""><br><ol><li>Можно</li><li>Можно, если водитель легкового автомобиля не приступил к обгону</li><li>Нельзя</li></ol>"	"<b>Правильный ответ: 3. Нельзя</b><hr>Водитель легкового автомобиля включил сигнал левого поворота. Водителю грузового автомобиля «Б» в такой ситуации выполнять обгон запрещается.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_11_2/#p11_2"" target=""_blank"">11.2</a> ПДД)"
"Кто нарушил правила остановки?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542608644.jpg""><br><ol><li>Оба водителя</li><li>Только водитель грузового автомобиля</li><li>Только водитель легкового автомобиля</li><li>Никто не нарушил</li></ol>"	"<b>Правильный ответ: 2. Только водитель грузового автомобиля</b><hr>До края пересекаемой проезжей части у обоих водителей расстояние соответствует правилам остановки. Но водитель грузовика не учёл, что между транспортным средством и сплошной линией разметки, разделяющей полосы движения, расстояние менее 3 м, что и является причиной нарушения.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_12_4/#p12_4"" target=""_blank"">12.4</a> ПДД)"
"Обязаны ли Вы уступить дорогу легковому автомобилю при повороте направо?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885331.jpg""><br><ol><li>Обязаны</li><li>Обязаны, если легковой автомобиль поворачивает налево</li><li>Не обязаны</li></ol>"	"<b>Правильный ответ: 3. Не обязаны</b><hr>Перекрёсток регулируемый. Знаки приоритета «не работают». При повороте налево водитель легкового автомобиля обязан уступить дорогу транспортным средствам, движущимся со встречного направления прямо или направо. У Вас преимущество.
(Пункты <a href=""https://www.drom.ru/pdd/pdd/punkt_13_3/#p13_3"" target=""_blank"">13.3</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_13_4/#p13_4"" target=""_blank"">13.4</a> ПДД)"
"Вы намерены выполнить разворот. Ваши возможные действия?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885330.jpg""><br><ol><li>Отказаться от преимущества в движении и приступить к развороту после проезда легкового автомобиля</li><li>Выехать на перекресток первым и, уступив дорогу легковому автомобилю, закончить разворот</li><li>Допускаются оба варианта действий</li></ol>"	"<b>Правильный ответ: 3. Допускаются оба варианта действий</b><hr>Данный вопрос и ответы на него требуют дополнительного пояснения. Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_1_3/#p1_3"" target=""_blank"">1.3</a> ПДД является основополагающим пунктом Правил - «Участники дорожного движения обязаны знать и соблюдать относящиеся к ним требования Правил, сигналов светофоров, знаков и разметки, а также выполнять распоряжения регулировщиков, действующих в пределах предоставленных им прав и регулирующих дорожное движение установленными сигналами.» Согласно данного пункта отказаться от преимущества водителю невозможно, т.к. в этом случае водитель осознанно нарушает данный пункт Правил. В такой ситуации вся ответственность за решение по обеспечению дорожного движения ложится на данного водителя и в случае ДТП он будет признан виновным.
В таких ситуациях следует на значительном расстоянии снизить скорость, чтобы дать возможность другому водителю оценить обстановку и понять, что он сможет совершить маневр без создания Вам помехи.
В данной ситуации перекрёсток равнозначный. Водители ТС, траектории которых пересекаются в границах перекрестка, руководствуются «правилом правой руки». Наиболее правильный ответ - допускаются оба варианта действий.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_13_11/#p13_11"" target=""_blank"">13.11</a> ПДД)"
"Вы намерены проехать перекресток в прямом направлении. В данной ситуации:<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885329.jpg""><br><ol><li>Вы обязаны уступить дорогу грузовому автомобилю</li><li>Вы имеете право проехать перекресток первым</li></ol>"	"<b>Правильный ответ: 2. Вы имеете право проехать перекресток первым</b><hr>Перекрёсток неравнозначный. Специальный жёлтый мигающий сигнал на грузовике преимуществ не предоставляет. Транспортные средства находятся на равнозначной дороге. При повороте налево водитель грузовика обязан уступить дорогу Вам, движущемуся прямо со встречного направления.
Проезжаете перекресток первым.
(«Дорожные знаки», пункты <a href=""https://www.drom.ru/pdd/pdd/punkt_3_4/#p3_4"" target=""_blank"">3.4</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_13_12/#p13_12"" target=""_blank"">13.12</a> ПДД)"
"Как следует поступить водителю автобуса, отъезжающего от обозначенного места остановки?<br><img src=""https://s.drom.ru/i24228/pdd/tickets/2016/1543885327.jpg""><br><ol><li>Уступить дорогу автомобилю</li><li>Подать звуковой сигнал и начать движение</li><li>Начать движение, убедившись, что водитель автомобиля уступает дорогу</li></ol>"	"<b>Правильный ответ: 3. Начать движение, убедившись, что водитель автомобиля уступает дорогу</b><hr>Этот случай предусматривает равнозначную ответственность водителей за разрешение возникшей ситуации. В населённых пунктах водители должны уступать дорогу троллейбусам и автобусам, начинающим движение от обозначенной остановки. Водители троллейбусов и автобусов могут начинать движение только после того, как убедятся, что им уступают дорогу.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_18_3/#p18_3"" target=""_blank"">18.3</a> ПДД)"
Разрешается ли перевозка людей в буксируемом на жесткой сцепке автобусе?<br><br><ol><li>Разрешается</li><li>Разрешается только в светлое время суток</li><li>Разрешается только в автобусе, имеющем не более 16 сидячих мест</li><li>Запрещается</li></ol>	"<b>Правильный ответ: 4. Запрещается</b><hr>В буксируемом автобусе, независимо от типа сцепки перевозка людей запрещается.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_20_2/#p20_2"" target=""_blank"">20.2</a> ПДД)"
За какие административные правонарушения в области дорожного движения предусмотрено наказание в виде обязательных работ?<br><br><ol><li>За управление транспортным средством водителем, не имеющим права управления транспортным средством (за исключением учебной езды)</li><li>За управление транспортным средством водителем, лишенным права управления транспортными средствами</li><li>За передачу управления транспортным средством лицу, заведомо не имеющему права управления (за исключением учебной езды) или лишенному такого права</li><li>За все перечисленные правонарушения</li></ol>	<b>Правильный ответ: 2. За управление транспортным средством водителем, лишенным права управления транспортными средствами</b><hr>Статья 12.7 ч.2 КоАП предусматривает административное наказание в виде обязательных работ за управление транспортным средством водителем, лишенным права управления транспортными средствами.
Как водитель должен воздействовать на педаль управления подачей топлива при возникновении заноса, вызванного резким ускорением движения?<br><br><ol><li>Усилить нажатие на педаль</li><li>Не менять силу нажатия на педаль</li><li>Ослабить нажатие на педаль</li></ol>	<b>Правильный ответ: 3. Ослабить нажатие на педаль</b><hr>Не делая никаких резких движений рулём, следует уменьшить нажатие на педаль газа и сцепление колёс с дорогой восстановится.
В каких случаях следует увеличить боковой интервал?<br><br><ol><li>При встречном разъезде на большой скорости</li><li>При разъезде с длинномерным транспортным средством</li><li>В обоих перечисленных случаях</li></ol>	<b>Правильный ответ: 3. В обоих перечисленных случаях</b><hr>В обоих перечисленных случаях следует увеличивать боковой интервал, т. к. «динамический коридор» (отступление от прямолинейного движения) в данных ситуациях увеличивается.
